Non-trivial	Trivial
0.085137424	0.492387053
0.132401567	0.063821733
0.273361923	0.154216669
0.2930896	0.125248749
0.12446908	0.153213045
0.063991314	0.076792506
0.120262035	0.396897357
0.073326108	0.827419786
0.082169797	0.218603979
0.137060775	0.416404748
0.119269575	0.067763146
0.11182188	0.123429986
0.245957281	0.066492894
0.328007631	0.167958757
0.122586732	0.162565297
0.205192941	0.173899478
0.784802333	0.115757525
0.159744391	0.914529471
0.066242881	0.06394889
0.10656362	0.110910638
0.907907797	0.065452387
0.069673422	0.070264953
0.09491263	0.091437006
0.113043359	0.136410887
0.174634719	0.111634442
0.870440862	0.352077952
0.027970565	0.27825218
0.460862798	0.079799063
0.223514936	0.219918055
0.070550809	0.90491084
0.054686711	0.941972513
0.969998075	0.214800601
0.116754174	0.041784467
0.430382958	0.078633212
0.802388203	0.669824532
0.190267298	0.053030125
0.206687756	0.107540241
0.123220224	0.090720703
0.433641235	0.178656968
0.278067386	0.937320112
0.126309861	0.033301742
0.630484216	0.414522532
0.045406547	0.176977865
0.180693359	0.073246754
0.151187288	0.048255568
0.186833443	0.996750446
0.775531545	0.799543512
0.392471735	0.121774952
0.288948436	0.609786297
0.800444288	0.713060858
0.103320845	0.217376801
0.214473605	0.186431954
0.377757797	0.101740743
0.324701975	0.40607269
0.620300351	0.226940105
0.837831216	0.161996782
0.09415169	0.553006307
0.471655403	0.051062075
0.411277771	0.834555302
0.605718049	0.201265063
0.749699974	0.129934846
0.317147395	0.213744214
0.386772063	0.837315986
0.128716316	0.232158897
0.259010516	0.177090392
0.118985801	0.684423145
0.853942585	0.067471387
0.216481026	0.141389681
0.086435597	0.5656048
0.252602534	0.353796065
0.144786307	0.546404423
0.118155918	0.975375781
0.393073536	0.06103967
0.863597156	0.503247929
0.417003258	0.421164176
0.567954714	0.663345428
0.091953629	0.56905159
0.246469012	0.32687834
0.140935855	0.490314728
0.116433897	0.086491782
0.245572811	0.164169569
0.168477196	0.066189382
0.102764672	0.154699976
0.520056955	0.068888737
0.065370056	0.262178452
0.473655448	0.100456676
0	0.120497261
0.343033533	0.866483205
0.066023862	0.31098078
0.610788229	0.572785577
0.130959069	0.251474115
0.173124091	0.505200225
0.221160049	0.081618138
0.096979368	0.186922951
0.076486314	0.154896462
0.102095303	0.078463607
0.131400294	0.249266694
0.152283944	0.101590831
0.023533125	0.074594775
0.197626548	0.381254235
0.228863828	0.060684082
0.139797008	0.286413512
0.479463942	0
0.331317725	0.329972293
0.255340516	0.080818753
0.364279526	0.67749393
0.094272951	0.221049272
0.017420043	0.098670921
0.12941525	0.202646718
0.454881477	0.079127084
0.474850737	0.043829848
0.040417686	0.109870943
0.064780131	0.154135211
0.088529525	0.155933344
0.045292225	0.0150998
0.090179665	0
0.521783664	0.179706852
0.147808876	0.159217469
0.165348117	0.719875044
0.344193694	0.070160552
0.118576204	0.436699146
0.0738244	0.247550206
0.097945638	0.393404743
0.519121563	0.29367606
0.125463539	0.099231622
0.073988539	0.017732764
0.20885444	0.078178849
0.175376407	0.292193568
0.491583972	0.678977422
0.281547744	0.034702901
0.211401969	0.067589166
0.687326548	0.074833334
0.140232482	0.033853441
0.618835226	0.070802961
0.125979646	0.318715632
0.297751059	0.127488053
0.918858103	0.205629081
0.044169942	0.264984271
0.08458694	0.096666175
0.466486464	0.062772536
0.094767243	0.08250517
0.051622388	0.616995269
0.778671812	0.050555137
0.21484895	0.080889645
0.05979302	0.230589946
0.08535438	0.173054331
0.63305631	0.560634945
0.069528597	0.262247781
0.445169964	0.196478691
0.093401627	0.932850255
0.593385563	0.703359707
0.211830506	0.144474195
0.07956295	0.54375708
0.687612197	0.072273075
0.659014141	0.807065999
0.63405827	0.259830558
0.061708933	0.03922102
0.089713751	0
0	0.028906904
0.144166754	0.379359204
0.04335131	0.074404665
0.030190816	0.058275798
0.049206433	0.746998632
0.076382305	0.154482422
0.129537698	0.039439761
0.146566521	0.066915124
0.194570038	0.639991523
0.155789242	0.602235053
0.088166307	0.045097162
0.462288795	0.322721374
0.677300696	0.124578958
0.538021607	0.599583022
0.353854328	0.128283313
0.198294355	0.058605942
0.232922548	0.634731471
0.005689359	0.419366043
0.145464427	0.045978692
0.056656628	0.062169012
0.362802026	0
0.041550219	0.087953644
0.165002275	0.04284673
0.478005193	0.032962971
0.120656193	0.030485795
0.107852667	0.055131207
0.293581579	0.09037518
0.422060563	0.112952831
0.067646187	0.095122418
0.098359111	0.079652589
0.866603036	0.09854714
0.064204895	0.515850986
0.081426546	0.700420854
0.456422921	0.371096159
0.166253944	0.516612799
0.950800193	0.100930168
0.331526867	0.167351169
0.066892373	0.005376018
0.071472825	0.135782481
0.096834418	0.059957902
0.076273108	0.299613717
0.194551037	0.064877495
0.097947888	0.173185363
0.182874732	0.329751551
0.061122133	0.125435983
0.059943408	0.102437228
0.062821965	0.190066792
0.747932949	0.444844724
0.102865244	0.059995911
0.079027342	0.069109605
0.580901377	0.698145291
0.181767638	0.06538312
0.11682543	0.088283038
0.115218044	0.478182538
0.448992289	0.179312817
0.080904502	0.757221787
0.612453496	0.325357776
0.149682536	0.044595037
0.164037506	0.040304413
0.228971088	0.085638821
0.293475633	0.046316588
0.179017529	0.131527491
0.701220854	0.085298799
0.148141092	0.174658478
