Non-trivial	Trivial
0.193052	0.036407
0.08172	0.08014
0.05353	0.07911
0.061262	0.051096
0.095595	0.124921
0.034187	0.235808
0.028691	0.046723
0.096442	0.067699
0.173141	0.066614
0.128873	0.069691
1.53423	0
0.410819	0.324362
0.120185	0.061526
0.114508	0.515526
0.924614	0.069565
0.058847	0.096668
0.755998	0.850498
0.178895	0.173927
0.685091	0.305915
0.032916	0.033595
3.663121	0.786986
0.004764	0.0834
0.081571	0.066741
0.045611	0.063832
2.057674	0.022891
0.183092	0.53186
2.53143	1.97477
0.140656	0.048618
0	0.017657
0.167336	0.044098
0.05321	0.037845
0.083892	0.043295
0.049802	0.024624
0.089334	0.053329
0.274844	0.097402
0.175702	0.037563
0.071072	0.037924
0.031401	0.034537
0.011723	0.021871
0.649248	0.041304
1.862746	2.558999
0.136649	0.054381
0.091236	0.058377
0.29971	0.055272
0.082969	0.046113
0.080329	0.038329
0	0
0.041875	0.054507
0.090839	0.075669
0.066936	0.052718
0.114873	0.045184
0.055487	0.042874
0.037317	0.040385
0.206185	0.045405
0.081268	0.052045
0.034262	0.050829
0.048939	0.020743
0.028253	0.040145
1.519788	0.550298
0.17089	0.04274
0.463727	0.05537
0.06138	0.051087
0.071852	0.055064
0.040526	0.03209
0.102721	0.06434
0.157709	0.045382
0.038308	0.032687
0.031178	0.032584
0.167074	0.041278
0.027508	0.116578
2.403913	3.171377
0.080783	0.021157
0.060701	0.030739
0.113532	0.051622
0.038161	0.023896
0.16636	0.033754
0.063444	0.046546
0.096544	0.03346
0.047117	0.065475
0.028434	0.051584
0.345862	0.268956
0.067473	0.200468
0.085796	0.052528
0.093402	0.07247
0.04343	0.050671
0.013712	0.033866
0.052646	0.034812
0.023746	0.031593
0.067972	0.039839
0.026923	0.09639
0.053009	0.064926
0.035042	0.050894
0.030166	0.048908
0.115756	0.184415
0.178311	0.065484
0.08734	0.077084
0.050724	0.047689
0.060709	0.048927
0.051419	0.022533
3.582929	0.076998
0.04605	0.034813
0.10633	0.042715
0.023344	0.052834
0.097719	0.064802
0.037404	0.041001
0.11932	0.211466
0.060261	0.078895
0.078849	0.059224
0.03104	0.029792
0.040944	0.031398
0.013951	0.038364
0.002508	0.039481
0.150824	0.043249
0.195109	0.056404
0.177964	0.067986
0.036295	0.059095
0.031102	0.0321
0.054397	0.042073
0.065322	0.077543
6.003795	0.165722
1.111466	0.53175
0.110812	0.068789
0.10838	0.071807
0.070907	0.077943
0.684502	0.050164
0.080119	0.062155
0.075071	0.042062
0.055218	0.050645
0.094097	0.056374
0.051251	0.042973
0.770312	0.55196
0.08954	0.069742
0.102613	0.064728
0.071826	0.039402
0	0.078314
0.053392	0.06606
0.045427	0.074469
0.053091	0.061199
0.101888	0.050833
0.010829	0.02151
0.066477	0.038855
0.061651	0.062451
0.135825	0.0616
0.073818	0.034659
0.063804	0.042025
0.220241	0.050239
0	0.031268
0.10328	0.158472
0.062839	0.075834
0.05898	0.056377
0.055399	0.036101
0.041273	0.044703
0.085742	0.054448
0.076418	0.055727
0.180279	0.064996
0.035303	0.036723
0.029586	0.028297
0.133352	0.039158
0.616194	0.23911
0.094021	0.060654
0.181209	0.058373
0.04088	0.177182
0.129992	0.083909
0.342283	0.538651
0.071847	0.116381
0.970045	1.34968
0.096115	0.115983
0.641681	0.325693
0.147695	0.075697
0.14898	0.109422
0.073088	0.057425
0.150546	0.092425
0.147594	0.092175
0.373338	0.120016
0.044739	0.038405
0.03632	0.025536
0.060788	0.050748
0.047018	0.026968
0.104369	0.038041
0.693472	0.143487
0.030385	0.076659
0.091059	0.094892
0.316664	0.038731
0.111334	0.062887
0.325943	0.053281
2.02234	0.355893
0.098635	0.049411
0.393486	0.442065
0.227166	0.023181
0.070647	0.033539
0.250742	0.138988
0.07397	0.050243
0.033951	0.045958
0.183882	0.109255
0.345166	0.11562
0.158377	0.04149
0.093966	0.074723
0.03289	0.037782
0.142577	0.058347
0.114753	0.041525
0.039301	0.118484
0.143469	0.079438
1.491989	0.771059
0.071021	0.026949
0.498615	0.200063
1.003078	0.110528
0.4062	0.034022
0.11824	0.054742
0.400947	0.769757
14.92908	0.32629
8.140432	5.65108
0.233555	0.335781
1.487056	2.041314
1.434188	6.362885
0.042398	0.037571
0.058733	0.103709
0.135549	0.089652
0.242041	0.016854
0.082576	0.089622
0.134521	0.098498
0.039	0.039186
0.111756	0.091007
0.045754	0.158136
0.10476	0.121576
0.177551	0.067588
0.182487	0.095
0.070795	0.042746
0.128438	0.07119
0.701976	0.386026
0.051469	0.077657
0.116761	0.076056
0.048369	0.070145
0.02176	0.05371
0.153872	0.054081
2.970078	0.083113
0.116725	0.082587
0.395207	0.184926
0.089078	0.083207
0.22687	0.124827
0.154325	0.039319
2.064675	0.073369
0.655642	0.417781
0.337896	0.534725
0.055711	0.0316
0.030197	0.023068
0.031809	0.02058
0.109228	0.079881
0.456076	0.149057
0.070499	0.047588
0.029417	0.063208
0.133144	0.06361
0.259631	0.071414
0.26633	0.079184
0.441068	0.217103
0.645354	0.197937
0.228631	0.154776
0.407046	0.460387
0.053707	0.025733
0.530161	0.06869
0.10123	0.138646
0.109184	0.082316
0.129907	0.032542
1.800709	1.896965
0.656815	0.207486
0.063474	0.053835
1.129909	0.094292
0.447274	0.16145
0.142552	0.08023
0.314719	0.106137
0.160136	0.135542
1.085128	0.032432
0.023616	0.042958
0.120193	0.046335
0.040422	0.056494
0.245278	0.194876
0.230843	0.193725
0.386249	0.125053
0.20366	0.130231
0.115308	0.066095
0.196319	0.139835
0.456353	0.618602
0.110458	0.046627
0.151721	0.055754
0.095821	0.034537
0.942755	0.5043
0.877753	0.032093
0.158616	0.037745
0.231433	0.27328
0.029948	0.06072
0.096183	0.059842
0.042801	0.057351
1.181402	0.72827
2.200678	0.074193
0.04506	0.050831
0.105416	0.777787
0.106453	0.068875
0.055779	0.026061
0.089045	0.057819
0.063504	0.04861
0.047178	0.039097
1.416348	0
0.441361	0.114079
0.032151	0.045832
0.202831	0.045882
0.054156	0.046347
0.203426	0.071186
0	0
0.202061	0.125892
0.055217	0.077215
0.130816	0.264948
0.108622	0.111755
0.092948	0.089978
0.386622	0.054694
0.183408	0.069035
0.203357	0.13729
0.150933	0.14097
0.076371	0.12533
0.325792	0.041443
0.059016	0.120817
0	0.055724
0.427353	0.037235
0.07221	0.049643
0.207909	0.104597
0.089909	0.056334
0.227801	0.160655
