Non-trivial	Trivial
0.132789	0.094916
1.030223	0.442199
0.136686	0.038644
0.081716	0.074032
0.053081	0.069928
0.078681	0.079258
0.119128	0.163957
0.029765	0.197547
0.043742	0.051801
0.085663	0.085341
0.143168	0.074526
0.079868	0.069876
1.30499	0
0.306573	0.410559
0.103375	0.060949
0.135996	0.326913
0.580599	0.073535
0.036525	0.097738
1.276448	0.936062
0.212031	0.209393
0.62143	0.239152
0.04447	0.035104
2.816574	0.673153
0.012336	0.076916
0.06115	0.056528
0.049089	0.042847
0.823931	0.023785
0.703045	0.701668
2.977326	1.581103
0.082189	0.046952
0	0.02193
0.131615	0.051705
0.071842	0.037516
0.088715	0.050464
0.044722	0.035385
0.056995	0.064867
0.187672	0.091281
0.122909	0.043477
0.08915	0.046621
0.034	0.034157
0.020928	0.02713
0.381164	0.050058
1.375506	2.215204
0.13227	0.056454
0.065446	0.055251
0.089166	0.066533
0.079914	0.053378
0.076538	0.046385
0	0
0.060717	0.05581
0.081114	0.075032
0.062378	0.056806
0.041372	0.055869
0.048419	0.050634
0.033871	0.047623
0.141903	0.059543
0.048092	0.05046
0.061344	0.05018
0.035976	0.026941
0.045833	0.041266
1.353815	0.548314
0.16338	0.048664
0.331478	0.060389
0.074232	0.04901
0.082879	0.055263
0.04635	0.035539
0.068121	0.060943
0.142521	0.04963
0.02919	0.039617
0.031613	0.036742
0.116794	0.058872
0.033953	0.103152
4.601476	3.760289
0.063317	0.02713
0.06302	0.028348
0.093216	0.056053
0.040817	0.024764
0.117518	0.036483
0.073762	0.053988
0.08851	0.03808
0.03704	0.052975
0.046163	0.05521
0.387571	0.279024
0.063227	0.154813
0.088063	0.062994
0.0685	0.089254
0.039457	0.044818
0.021048	0.038409
0.060561	0.03743
0.03456	0.034389
0.065808	0.041569
0.016888	0.066546
0.045561	0.05681
0.058962	0.052286
0.029122	0.048554
0.132859	0.156486
0.156264	0.079346
0.046669	0.109693
0	0.05098
0.082102	0.059418
0.059879	0.031925
1.930813	0.086359
0.04913	0.038495
0.094511	0.050774
0.046756	0.056733
0.138722	0.07322
0.041677	0.040702
0.308906	0.276594
0.065118	0.071967
0.084384	0.049986
0.039092	0.038421
0.043041	0.033007
0	0.047947
0.020334	0.048712
0.141058	0.050954
0.159761	0.067907
0.140743	0.065654
0.046363	0.073645
0.036991	0.040531
0.061121	0.04757
0.103987	0.083439
4.772295	0.114199
1.236509	0.82296
0.08176	0.075489
0.08584	0.068417
0.047484	0.09004
0.694699	0.058599
0.050301	0.071082
0.090662	0.04647
0.090272	0.050644
0.106891	0.078052
0.045366	0.048679
0.756875	0.620038
0.08159	0.083244
0.112521	0.091012
0.121009	0.048277
0.017858	0.091162
0.056278	0.073333
0.033646	0.079218
0.065624	0.071058
0.105059	0.057424
0.051326	0.027439
0.110567	0.040045
0.085591	0.061953
0.070672	0.079424
0.052588	0.040099
0.059363	0.052968
0.225274	0.060665
0.019113	0.034085
0.178088	0.181351
0.061409	0.076323
0.064688	0.05992
0.047159	0.037589
0.044753	0.052866
0.065085	0.056894
0.06662	0.05449
0.123472	0.05922
0.045965	0.035234
0.041749	0.040034
0.119001	0.045252
0.334406	0.193776
0.104455	0.084482
0.115744	0.091563
0.048594	0.143111
