Non-trivial	Trivial
0.053915	0.073402
0.023906	0.064432
0.06077	0.068529
0.130544	0.100865
0.07059	0.05838
0.060815	0.104727
0.02857	0.037814
0.097315	0.060667
0.028409	0.061241
0.108115	0.085346
0.103939	0.119655
0.063959	0.118332
0.052846	0.053086
0.167496	0.176184
0.708057	0.424994
0.29548	0.207269
4.41656	1.465966
0.144031	0.102056
3.159407	2.554311
0.090208	0.136114
0.093238	0.107649
0.057736	0.076133
0.062593	0.088899
0.116979	0.08878
0.172639	0.140872
0.031736	0.076937
0.023851	0.027426
0.082222	0.104486
0.028543	0.040852
0.025152	0.056432
0.203533	0.256997
0.060358	0.091446
0.188604	0.127046
0.149791	0.109807
0.082659	0.078258
0.021442	0.068423
0.664536	0.556366
0.054235	0.080606
0.139066	0.238525
0.06002	0.045968
0.041766	0.046578
0.242093	0.233007
0.056379	0.071845
0.066907	0.054761
0.132911	0.130559
0.119612	0.142812
0.067903	0.088804
0.1417	0.172661
0.022827	0.032526
0.111498	0.128926
0.021105	0.045453
0.064362	0.054168
0.101619	0.085536
0.937885	0.765895
0.04363	0.055288
0.274815	0.244913
0.173687	0.160658
0.024355	0.036881
0.172262	0.127451
0.436222	0.489812
0.668508	0.540613
6.223001	3.775702
0.552711	0.411865
1.025033	1.275557
6.428097	3.049473
0.027318	0.038512
0.18034	0.168624
0.137157	0.16419
0.019187	0.045484
0.153813	0.112174
0.220844	0.128884
0.06772	0.09033
0.173339	0.098595
0.052571	0.07871
0.228555	0.353561
0.056769	0.068688
0.186663	0.261239
0.066617	0.057531
0.286618	0.179034
0.96282	0.706675
0.096132	0.125619
0.184231	0.124434
0.043048	0.05599
0.074791	0.103316
0.070894	0.09574
0.147509	0.111566
0.224386	0.182926
0.253505	0.201347
0.085637	0.119153
0.273924	0.198472
0.046269	0.055263
0.08284	0.074314
0.349879	0.272037
0.625687	0.506948
0.087485	0.052
0.028559	0.038276
0.02737	0.037412
0.072277	0.070455
0.204271	0.213434
0.211753	0.186548
0.052124	0.083857
0.084729	0.091176
0.033145	0.077065
0.144791	0.121993
0.401118	0.253765
0.187917	0.121091
0.223487	0.214286
0.677596	0.423592
0.016446	0.030743
0.12275	0.110481
0.074359	0.078635
0.082485	0.091088
0.016782	0.038698
10.23144	6.823901
0.7407	0.662486
0.112713	0.101915
0.264276	0.177369
0.367938	0.340298
0.114367	0.091829
0.222373	0.184374
0.207094	0.178536
0.038016	0.051338
0.232347	0.127905
0.169498	0.155845
0.097173	0.089976
0.177682	0.118636
0.231022	0.129935
0.137191	0.21013
0.113748	0.083979
0.135039	0.079904
0.088097	0.117734
0.601129	0.333828
0.079774	0.053599
0.097477	0.0838
0.066529	0.062351
1.159583	0.814888
0.06423	0.082303
0.054797	0.053456
0.338011	0.323662
0.235998	0.203363
0.085836	0.085687
0.074274	0.077299
1.132427	0.876003
0.090423	0.104967
0.048683	0.063474
0.305818	0.24283
0.139668	0.126422
0.040556	0.041901
0.074217	0.067209
0.121589	0.117845
0.05182	0.068904
55.49446	14.82733
0.205977	0.156425
0.069581	0.068896
0.060976	0.070135
0.034237	0.061973
0.129769	0.116029
6.237162	4.626246
0.188866	0.190379
0.075114	0.082696
0.218059	0.2009
0.116022	0.102136
0.108787	0.18201
0.056193	0.056502
0.19963	0.198506
0.186876	0.241352
0.169437	0.133665
0.128016	0.105858
0.04541	0.059484
0.198291	0.13829
0.068926	0.097535
0.048114	0.07842
0.086822	0.068978
0.213642	0.148538
0.047264	0.0543
0.158202	0.144051
0.062596	0.065478
0.086595	0.120391
0.051487	0.072286
0.064408	0.059597
0.077037	0.083582
0.04846	0.081912
0.075309	0.095206
0.142357	0.114381
0.06953	0.090996
0.044946	0.055991
0.116749	0.116001
0.123122	0.112461
0.189492	0.129297
0.093532	0.106488
0.305568	0.29106
0.038953	0.065814
0.077344	0.096153
0.352946	0.438098
0.250516	0.120262
0.080269	0.077063
0.041466	0.036998
0.014752	0.041007
0.046185	0.074561
0.952823	0.780277
0.02511	0.033354
0.531259	0.34014
0.138821	0.122035
0.150696	0.078655
0.496155	0.416903
23.45869	11.62338
1.098511	0.711333
0.037382	0.034193
0.315093	0.164676
0.064949	0.065341
0.154451	0.148112
0.226729	0.158967
0.224481	0.172481
0.138856	0.125685
0.218889	0.153139
0.246939	0.270332
0.667467	0.444735
0.079983	0.063981
0.235962	0.151603
0.488023	0.295001
0.091939	0.073835
0.252202	0.230939
0.426321	0.249441
0.552891	0.532324
0.067922	0.061893
0.223067	0.252544
0.954667	0.754972
0.429504	0.365987
0.290704	0.222305
0.047152	0.087006
0.520845	0.339279
2.46356	2.07339
1.023954	0.541051
0.563932	0.46376
0.033034	0.049743
0.041876	0.057505
0.058618	0.069048
0.07977	0.086635
1.781931	1.142217
0.055314	0.076563
0.053221	0.051557
0.047676	0.063232
0.13892	0.101815
0.088358	0.090842
0.066231	0.08171
0.051736	0.053007
0.06951	0.085522
0.297697	0.273257
0.042908	0.065414
0.047098	0.079582
0.087549	0.099711
0.022685	0.0348
0.888604	0.497752
0.301589	0.250353
0.059277	0.066709
0.329988	0.22177
0.558525	0.516725
0.069921	0.06043
0.489166	0.372153
0.075705	0.100527
0.072365	0.070135
0.176777	0.182329
0.046088	0.03762
0.052656	0.059205
0.172883	0.161779
0.023006	0.039944
0.187308	0.132202
0.176726	0.175772
0	0
0.11375	0.145558
0.569877	0.446486
0.062744	0.077503
0.315422	0.307646
0.097934	0.079349
0.338572	0.16864
0.087071	0.122818
0.608785	0.433201
0.126394	0.151532
0.063215	0.055569
0.763137	0.428824
1.405777	0.901889
0.017141	0.029349
101.0417	100
0.135195	0.073737
0.116491	0.162758
0.249023	0.19028
3.29322	2.461985
0.162119	0.141914
